Key,Name,Title,Standard Artist,Description,Rarities,Weapon Type,Move Type,Voice ActorEN,Voice ActorJP,Release Date,Entry,Version,Internal ID,Origin,Addition Date,Pre-Inheritance,Legendary Effect,Ally Boost,Standard Effect 1,Standard Effect 2,Duo Skill【Switch】,Duo Skill,Resplendent Artist,Voice ActorEN(ResplendentAttire),Harmonized Skill【Switch】,Resonance Effect,Entries,Mythic Effect,Boost,Ascended Traits,Mythic Effect 2Boost,Mythic Effect 3Boost,Ally Internal ID,Enemy Internal ID,Emblem Effect 1,Emblem Effect 2,Aided Hero,Emblem Effect 1【Switch】
LArachel_Harvest_Princess,L'Arachel,Harvest Princess,Konfuzi Kokon (紺藤ココン),Princess of Rausten. Enthusiastically participating in the harvest festival alongside her attendant Dozla. Appears in Fire Emblem: The Sacred Stones.,4SR—Special,Green Tome,Cavalry,Carrie Keranen,Hitomi Nabatame (生天目仁美),2019-10-09,The Sacred Stones,3.10,PID_ハロラーチェル(430),70000500100,2019-10-08,,,,,,,,,,,,,,,,,,,,,,,
LArachel_Princess_of_Light,L'Arachel,Princess of Light,Konfuzi Kokon (紺藤ココン),Princess of Rausten. Dozla and Rennac accompany her on their quest to defeat the monsters around Magvel. Appears in Fire Emblem: The Sacred Stones.,3— 4,Blue Tome,Cavalry,Carrie Keranen,Hitomi Nabatame (生天目仁美),2018-01-25,The Sacred Stones,2.1,PID_ラーチェル(211),70000500100,,,,,,,,,Haruno Itsuki (晴乃樹)/Trys Inc.,,,,,,,,,,,,,,,
LArachel_Seeker_of_Justice,L'Arachel,Seeker of Justice,Amagaitaro (アマガイタロー),Niece to Pontifex Mansel and princess of Rausten. Her ultimate ambition is to rid the world of monsters. Appears in Fire Emblem: The Sacred Stones.,4SR—Special,Staff,Cavalry,Carrie Keranen,Hitomi Nabatame (生天目仁美),2021-04-19,The Sacred Stones,5.4,PID_幼少ラーチェル(652),70000500100,,,,,,,,,,,,,,,,,,,,,,,,
LArachel_Summer_Princess,L'Arachel,Summer Princess,Fuzichoco (藤ちょこ),"Princess of Rausten, gracing the beach in her swimsuit to bring some summer color to Askr! Appears in Fire Emblem: The Sacred Stones.",4— 5Focus —Special,Staff,Flying,Carrie Keranen,Hitomi Nabatame (生天目仁美),2023-06-19,The Sacred Stones,7.6,PID_水着ラーチェル(964),70000500100,,,,,,,,,,,,,,,,,,,,,,,,
Lachesis_Ballroom_Bloom,Lachesis,Ballroom Bloom,Miwabe Sakura (みわべさくら),"Younger sister of Eldigan, ruler of Nordion. Sheds her armor for a gorgeous dress and a night of dancing. Appears in Fire Emblem: Genealogy of the Holy War.",4— 5Focus —Special,Green Dagger,Flying,Cristina Vee,Saori Onishi (大西沙織),2020-09-08,Genealogy of the Holy War,4.9,PID_舞踏ラケシス(563),30001100200,2020-09-07,,,,,,,,,,,,,,,,,,,,,,,
Lachesis_Lionhearts_Sister,Lachesis,Lionheart's Sister,Miwabe Sakura (みわべさくら),"Lady of House Nordion. Adores her older brother, Eldigan, to the point that other men pale in comparison. Appears in Fire Emblem: Genealogy of the Holy War.",3— 4,Staff,Infantry,Cristina Valenzuela,Saori Onishi (大西沙織),2017-02-27,Genealogy of the Holy War,1.0,PID_ラケシス(108),30001100200,,,,,,,,,SATO POTE (さとうぽて),Cristina Vee,,,,,,,,,,,,,,
Laegjarn_Burning_Sun,Laegjarn,Burning Sun,Maeshima Shigeki (前嶋重機),"The eldest princess of Múspell, the Flame Kingdom. In her swimsuit, she braves the red-hot sun.",4SR—Special,Blue Tome,Flying,Alicia Stratten,Yukari Tamura (田村ゆかり),2019-06-20,Heroes,3.6,PID_水着レーギャルン(388),00000300200,,,,,,,,,,,,,,,,,,,,,,,,
Laegjarn_Flame_and_Frost,Laegjarn,Flame and Frost,cuboon,"Princess Laegjarn of Múspell and Princess Fjorm of Nifl, of the Kingdoms of Flame and Ice, unite to participate in the ninja festival.",5Focus —SpecialDuo,Blue bow,Flying,Abby Trott+Heather Watson,Yukari Tamura (田村ゆかり)withRie Takahashi (高橋李依),2022-11-08,Heroes,6.11,PID_比翼レーギャルン(869),00000300200,,,,,"DuelIf unit is 5★ and level 40 and unit's stats total less than 200, treats unit's stats as 200 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",,,Grants unit another action. (May be used only if unit has already entered combat during the current turn.)(Duo Skills can be used once per map by tapping the Duo button. Duo Skills cannot be used by units deployed usingPair Up.),,,,,,,,,,,,,,,,
Laegjarn_Flame_Ascendant,Laegjarn,Flame Ascendant,PenekoR (п猫Ｒ),"Princess of Múspell, the Kingdom of Flame. Friend to Fjorm. She has become a champion of Múspell, God of Flame, wreathed in the power of Múspell's fire.",4SR—Ascended,Colorless bow,Cavalry,Abby Trott,Yukari Tamura (田村ゆかり),2021-11-17,Heroes,5.11,PID_開花レーギャルン(730),00000300200,,,,,,,,,,,,,,,,"Ascended Heroes have an Ascended Asset, which boosts one of their stats beyond that Hero's standard asset and flaw. Ascendant Florets can also be used to grant Ascended Assets to non-Ascended Heroes. (See the Ascend Traits menu Help messages to learn more.)",,,,,,,,
Laegjarn_New_Experiences,Laegjarn,New Experiences,Daisuke Izuka,"The eldest princess of Múspell, the Flame Kingdom, and Laevatein's older sister. Her joy in joining Fjorm and the others for a trip to the shrine is effulgent.",4— 5—Tempest Trials,Lance,Cavalry,Alicia Stratten,Yukari Tamura (田村ゆかり),2019-01-01,Heroes,3.0,PID_年明レーギャルン(327),00000300200,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,
Laegjarn_Sheathed_Steel,Laegjarn,Sheathed Steel,Maeshima Shigeki (前嶋重機),"The eldest princess of Múspell, the Flame Kingdom, and Laevatein's older sister. A general who leads Múspell's army with dignity.",4SR,Sword,Flying,Alicia Stratten,Yukari Tamura (田村ゆかり),2018-09-21,Heroes,2.9,,00000300200,2018-09-14,,,,,,,,Gunjyo (群青)/Trys Inc.,Abby Trott,,,,,,,,,PID_レーギャルン味方(295),EID_レーギャルン(35),,,,
Laevatein_Bonfires_Blaze,Laevatein,Bonfire's Blaze,Masatsugu Saito (齋藤将嗣),"The second princess of Múspell, the Kingdom of Flame. She's begun to practice swimming.",4SR—Special,Green Tome,Flying,Sarah Williams,Rie Kugimiya (釘宮理恵),2019-06-20,Heroes,3.6,PID_水着レーヴァテイン(389),00000300300,,,,,,,,,,,,,,,,,,,,,,,,
Laevatein_Kumade_Warrior,Laevatein,Kumade Warrior,kawasumi (かわすみ),"The second princess of Múspell, the Kingdom of Flame. She keeps her emotions in check but can't relax without her blade by her side.",4SR—Special,Staff,Cavalry,Sarah Williams,Rie Kugimiya (釘宮理恵),2019-01-01,Heroes,3.0,PID_年明レーヴァテイン(325),00000300300,2018-12-28,,,,,,,,,,,,,,,,,,,,,,,
Laevatein_Ninja_of_Muspell,Laevatein,Ninja of Múspell,Suzuhito Yasuda (ヤスダスズヒト),"The younger princess of Múspell, joining in on the ninja festivities and donning ninja garb to help her sister.",4SR—Special,Axe,Flying,Sarah Williams,Rie Kugimiya (釘宮理恵),2020-11-06,Heroes,4.11,PID_忍者レーヴァテイン(584),00000300300,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,
Laevatein_Searing_Steel,Laevatein,Searing Steel,Maeshima Shigeki (前嶋重機),"The second princess of Múspell, the Kingdom of Flame. She sees herself and the blade she wields as one and the same, and keeps her emotions in check.",4SR,Sword,Infantry,Sarah Williams,Rie Kugimiya (釘宮理恵),2018-09-21,Heroes,2.9,,00000300300,2018-09-14,,,,,,,,Chiko (チーコ),Kugimiya Rie,,,,,,,,,PID_レーヴァテイン味方(294),EID_レーヴァテイン(34),,,,
Lana_Benevolent_Bride,Lana,Benevolent Bride,Miwabe Sakura (みわべさくら),"A kind cleric and descendant of the crusader Ullr. As one who is loved by all, she decides her own fate. Appears in Fire Emblem: Genealogy of the Holy War.",4— 5—Tempest Trials,Staff,Flying,Nadia Marshall,Nao Tamura (田村奈央),2025-05-16,Genealogy of the Holy War,9.5,PID_花嫁ラナ(1246),30005100600,,,,,,,,,,,,,,,,,,,,,,,,
Lapis_Forager_of_the_Sea,Lapis,Forager of the Sea,Idenshi Hina (遺伝子ひな),"A warrior of Brodia and retainer to Alcryst, she hunts for food on the beach and in the ocean. Appears in Fire Emblem Engage.",5Focus —Special,Lance,Infantry,Takayanagi Tomoyo (高柳知葉)English voice lines will be implemented into the game at a later date.,Takayanagi Tomoyo (高柳知葉),2025-06-17,Engage,9.5,PID_水着ラピス(1256),140000300600,,,,,,,,,,,,,,,,,,,,,,,,
Lapis_Mighty_Bride,Lapis,Mighty Bride,Miwabe Sakura (みわべさくら),"Prince Alcryst's retainer. Afraid of getting her outfit dirty, she is behaving a little more modestly than usual. Appears in Fire Emblem Engage.",5Focus —Special,Sword,Cavalry,Kimberly Woods,Takayanagi Tomoyo (高柳知葉),2024-05-20,Engage,8.5,PID_花嫁ラピス(1097),140000300600,,,,,,,,,,,,,,,,,,,,,,,,
Lapis_Mighty_Flower,Lapis,Mighty Flower,sachie (茶ちえ),"A warrior of Brodia and retainer to Alcryst, she boasts both incredible strength and extensive knowledge of everyday living. Appears in Fire Emblem Engage.",3— 4,Sword,Infantry,Kimberly Woods,Takayanagi Tomoyo (高柳知葉),2023-07-18,Engage,7.7,PID_ラピス(976),140000300600,,,,,,,,,,,,,,,,,,,,,,,,
Lara_Step_Lively,Lara,Step Lively,Chiko (チーコ),"A member of the Magi, who work to bring freedom to Munster. Bursting with vitality. Appears in Fire Emblem: Thracia 776.",3— 4,Red Dagger,Infantry,Madeline Dorroh,Saho Shirasu (白砂沙帆),2024-01-10,Thracia 776,8.1,PID_ラーラ(1049),40000300900,2024-01-09,,,,,,,,,,,,,,,,,,,,,,,
Larcei_Bride_of_Astra,Larcei,Bride of Astra,Asatani Tomoyo (麻谷知世),A swordswoman and descendant of the crusader Od. She strikes with all her might like lightning. What fated partner will match her fervor? Appears in Fire Emblem: Genealogy of the Holy War.,5Focus —Special,Lance,Infantry,Lizzie Freeman,Atsumi Tanezaki (種﨑敦美),2025-05-16,Genealogy of the Holy War,9.5,PID_花嫁ラクチェ(1243),30005100300,,,,,,,,,,,,,,,,,,,,,,,,
Larcei_Keen_Kin,Larcei,Keen Kin,Asatani Tomoyo (麻谷知世),"A young warrior searching for her mother, elegantly fashioned blade in hand. Scáthach is her twin brother, and Shannan is her cousin. Appears in Fire Emblem: Genealogy of the Holy War.",4SR,Sword,Infantry,Lizzie Freeman,Atsumi Tanezaki (種﨑敦美),2020-01-09,Genealogy of the Holy War,4.1,PID_ラクチェ(471),30005100300,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,
Larcei_Scion_of_Astra,Larcei,Scion of Astra,Asatani Tomoyo (麻谷知世),Daughter of Ayra and descendant of Sword Saint Od of the 12 crusaders. Appears in Fire Emblem: Genealogy of the Holy War.,4SR—Special,Axe,Infantry,Lizzie Freeman,Atsumi Tanezaki (種﨑敦美),2021-09-07,Genealogy of the Holy War,5.9,PID_聖祭ラクチェ(703),30005100300,2021-09-06,,,,,,,,,,,,,,,,,,,,,,,
Larum_Dancing_Bride,Larum,Dancing Bride,oukawayu (桜河ゆう),"Adopted daughter of the renowned Douglas, Great General of Etruria. She aims to draw all eyes to her bridal attire with her artful dancing. Appears in Fire Emblem: The Binding Blade.",4— 5—Tempest Trials,Lance,Flying,Elizabeth Simmons,Shiori Izawa (井澤詩織),2022-05-20,The Binding Blade,6.5,PID_花嫁ララム(808),50000900300,,,,,,,,,,,,,,,,,,,,,,,,
Larum_Sprightly_Dancer,Larum,Sprightly Dancer,kawasumi (かわすみ),"Foster daughter of Douglas, Great General of Etruria. She aids Elffin and proves herself with her skills at gathering information. Appears in Fire Emblem: The Binding Blade.",4SR,Colorless Dagger,Infantry,Elizabeth Simmons,Shiori Izawa (井澤詩織),2019-11-19,The Binding Blade,3.11,PID_ララム(449),50000900300,,,,,,,,,,,,,,,,,,,,,,,,
Laslow_Dancing_Duelist,Laslow,Dancing Duelist,Suekane Kumiko (スエカネクミコ),A mysterious man with a flair for dancing and flirting. One of Xander's retainers. Appears in Fire Emblem Fates.,3— 4,Sword,Infantry,Mick Wingert,Ryuichi Kijima (木島隆一),2017-02-02,Fates,1.0,PID_ラズワルド(19),110000500300,,,,,,,,,,,,,,,,,,,,,,,,
Laurent_The_Elucidator,Laurent,The Elucidator,Suzume Muraichi (村壱 雀),"Miriel's son and a serious student at the top of his class. He often finds himself being taken advantage of, but he can be frightening when angered. Appears in Fire Emblem Awakening.",3— 4,Colorless Tome,Infantry,Chris Smith,Makoto Ishii (石井真),2023-12-07,Awakening,8.0,PID_ロラン(1031),100006900700,2023-12-06,,,,,,,,,,,,,,,,,,,,,,,
Laeradr_Quieting_Heart,Læraðr,Quieting Heart,Kozaki Yusuke (コザキユースケ),Leader of the Healing Hands of Yggdrasill. He is known to control people's hearts.,5Focus —Mythic,Colorless Beast,Armored,Bob Carter,Takumi Yamazaki (山崎たくみ),2024-11-29,Heroes,8.11,,00000800600,2024-08-16,,,,,,,,,,,,,Dark,"HP+5, Def+5",,Defensive Team Bonus,,PID_レーラズ味方(1172),EID_レーラズ(108),,,,
Leanne_Forests_Song,Leanne,Forest's Song,Yura (由良),Princess of Serenes. Reyson's younger sister. She speaks the ancient tongue and has not yet mastered the language of Tellius. Appears in Fire Emblem: Radiant Dawn.,4SR,Colorless Beast,Flying,Rachelle Heger,Eri Suzuki (鈴木絵理),2019-01-11,Radiant Dawn,3.1,PID_リアーネ(330),90000700400,2019-01-10,,,,,,,,,,,,,,,,,,,,,,,
Legault_The_Hurricane,Legault,The Hurricane,PenekoR (п猫Ｒ),"Former member of the Black Fang. He was one of the founding members and is known as the ""cleaner."" Left the group when it lost its way. Appears in Fire Emblem: The Blazing Blade.",3— 4,Colorless Dagger,Infantry,Christopher Bevins,Hiroki Yasumoto (安元洋貴),2018-06-08,The Blazing Blade,2.6,PID_ラガルト(257),60002901000,,,,,,,,,,,,,,,,,,,,,,,,
Legion_Masked_Maniac,Legion,Masked Maniac,nabe,"One of a group of assassins. Wears an odd mask, as do his many ""brothers."" Appears in Fire Emblem: New Mystery of the Emblem.",3— 4—Grand Hero Battle,Axe,Infantry,Chris Smith,Teruyuki Tanzawa (丹沢晃之),2017-06-16,Shadow Dragon/ (New)Mystery,1.4,PID_ローロー(141),10002900400,2017-06-14,,,,,,,,,,,,,,,,,,,,,,,
Leif_Destined_Scions,Leif,Destined Scions,Hino Shinnosuke (日野慎之助),The princes of Leonster and Grannvale have joined forces to bring hope to a new generation. They appear in Fire Emblem: Thracia 776 / Genealogy of the Holy War.,4SR—SpecialHarmonized,Colorless bow,Cavalry,Nicolas Roye+Christian La Monte,Kenichi Suzumura (鈴村健一)withYuma Uchida (内田雄馬),2021-09-07,,5.9,PID_双界リーフ(701),40000100100,2021-09-06,,,,,,,,,,"Grants the following effects to unit and allies from the same titles as unit for 1 turn: 【Resonance: Blades】,【Desperation】, and ""if unit initiates combat, unit makes a guaranteed follow-up attack.""(Harmonized Skills can be used by tapping the Harmonized button. This skill can only be used once per map. Harmonized Skills cannot be used by units deployed usingPair Up.) Grants the following effects to unit and allies from the same titles as unit for 1 turn: 【Resonance: Blades】,【Desperation】, and ""if unit initiates combat, unit makes a guaranteed follow-up attack.""【Resonance: Blades】Grants Atk/Spd+4 during combat for 1 turn.【Desperation】Grants the following effect for 1 turn: ""If unit initiates combat, unit can make a follow-up attack before foe can counterattack.""(Harmonized Skills can be used by tapping the Harmonized button. This skill can only be used once per map. Harmonized Skills cannot be used by units deployed usingPair Up.)",Thracia 776/Genealogy of the Holy WarIncreases scores inResonant Battles.(More details can be found in the Help messages within Resonant Battles.),Genealogy of the Holy WarThracia 776,,,,,,,,,,,
Leif_Prince_of_Leonster,Leif,Prince of Leonster,Aoji (あおじ),Quan's son. He was hiding in Fiana but rose up after an attack by imperial forces. Appears in Fire Emblem: Thracia 776.,4SR,Sword,Infantry,Nicolas Roye,Kenichi Suzumura (鈴村健一),2018-04-11,Thracia 776,2.4,PID_リーフ(236),40000100100,,,,,,,,,Suekane Kumiko (スエカネクミコ),,,,,,,,,,,,,,,
Leif_Sworn_to_Country,Leif,Sworn to Country,Wada Sachiko (ワダサチコ),"Son of Quan, prince of Leonster. He musters warriors to defeat the empire alongside Finn, to whom he owes his life. Appears in Fire Emblem: Thracia 776 / Genealogy of the Holy War.",5Focus —Attuned,Green bow,Cavalry,Nicolas Roye,Kenichi Suzumura (鈴村健一),2025-07-18,,9.5,PID_響心リーフ(1264),40000100100,,"In contrast with standard inheritance, Attuned Skills can be inherited and the source ally will not be lost in the process. This can be performed only once for each Attuned Hero summoned. (See the Inherit Skills menu Help messages to learn more.)",,,,,,,,,,,Genealogy of the Holy WarThracia 776,,,,,,,,,,,
Leif_Unifier_of_Thracia,Leif,Unifier of Thracia,Hino Shinnosuke (日野慎之助),Son of Quan and heir to Leonster. He defeated the Loptr Church and liberated his kingdom. Appears in Fire Emblem: Genealogy of the Holy War and Fire Emblem: Thracia 776.,5Focus —Legendary,Colorless bow,Cavalry,Nicolas Roye,Kenichi Suzumura (鈴村健一),2019-10-29,,3.10,PID_伝承リーフ(440),40000100100,,,Water,HP+3,"DuelIf unit is 5★ and level 40 and unit's stats total less than 175, treats unit's stats as 175 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)","Pair UpAn ability that can only be used under certain circumstances. Pair Up can be accessed from the Interact with Allies menu, and allows this unit to join battle in a group with another ally.",,,,,,,Genealogy of the Holy WarThracia 776,,,,,,,,,,,
Leila_Keen_Lookout,Leila,Keen Lookout,Akka (あっか),A spy in service to House Ostia forgoing her usual attire to join in on the thieving action. Appears in Fire Emblem: The Blazing Blade.,5Focus —Special,Red Tome,Flying,Rebeka Thomas,Hikasa Yoko (日笠陽子),2022-08-09,The Blazing Blade,6.8,PID_怪盗レイラ(836),60000300210,2022-08-08,,,,,,,,,,,,,,,,,,,,,,,
Leila_Rose_amid_Fangs,Leila,Rose amid Fangs,PenekoR (п猫Ｒ),"A member of the Black Fang group of assassins whose true loyalties lie with Ostia, which she serves as a spy and skilled infiltrator. Appears in Fire Emblem: The Blazing Blade.",4SR,Colorless Dagger,Infantry,Rebeka Thomas,Hikasa Yoko (日笠陽子),2020-02-17,The Blazing Blade,4.2,PID_レイラ(489),60000300210,,,,,,,,,,,,,,,,,,,,,,,,
Leila_Superb_Shadow,Leila,Superb Shadow,えく,"A spy who serves House Ostia. She is exceptionally skilled and loyal, and has a romantic relationship with Matthew. Appears in Fire Emblem: The Blazing Blade.",5Focus —Rearmed,Colorless Dagger,Infantry,Hikasa Yoko (日笠陽子)English voice lines will be implemented into the game at a later date.,Hikasa Yoko (日笠陽子),2024-12-06,The Blazing Blade,9.0,PID_魔器レイラ(1176),60000300210,,"In contrast with standard inheritance, arcane weapon skills can be inherited and the source ally will not be lost in the process. This can be performed only once for each Rearmed Hero summoned. (See the Inherit Skills menu Help messages to learn more.)",,,,,,,,,,,,,,,,,,,,,,
Lena_Bereft_Angel,Lena,Bereft Angel,ひと和,A cleric from Macedon whose mind was stolen by Gharnef to be used as a sacrifice in the resurrection of Medeus. Appears in Fire Emblem: Mystery of the Emblem.,5,Staff,Infantry,Brittany Cox,Haruka Tomatsu (戸松遥),2025-05-07,Shadow Dragon/ (New)Mystery,9.5,PID_闇レナ(1240),10000400900,,,,,,,,,,,,,,,,,,,,,,,,
